crop_id,species
21a89ad5f7717f9d32e4e42ae9601a3b_c00369,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00370,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00371,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00372,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00373,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00374,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00375,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00376,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00377,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00378,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00379,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00380,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00381,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00382,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00383,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00384,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00385,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00386,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00387,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00388,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00389,Dark-Eyed Junco
21a89ad5f7717f9d32e4e42ae9601a3b_c00390,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00391,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00392,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00393,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00394,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00395,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00396,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00397,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00398,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00399,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00400,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00401,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00402,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00403,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00404,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00405,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00406,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00407,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00408,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00409,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00410,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00411,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00412,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00413,Dark-Eyed Junco
21cf9c6b73672a28d77efa5f4f011657_c00414,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00415,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00416,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00417,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00418,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00419,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00420,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00421,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00422,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00423,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00424,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00425,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00426,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00427,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00428,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00429,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00430,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00431,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00432,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00433,Dark-Eyed Junco
2293e4cc4dc8e55a7c83acf164f1ad80_c00434,Dark-Eyed Junco
22d6c604a0581584822edd8c33728b04_c00435,Black-Capped Chickadee
22d6c604a0581584822edd8c33728b04_c00436,Black-Capped Chickadee
22d6c604a0581584822edd8c33728b04_c00437,Black-Capped Chickadee
22d6c604a0581584822edd8c33728b04_c00438,Black-Capped Chickadee
2375e3bf48e7eaee9f607514cb586484_c00439,Black-Capped Chickadee
2375e3bf48e7eaee9f607514cb586484_c00440,Black-Capped Chickadee
2469e9085f0cc340e9598434a0aa5f81_c00441,Chickadee
2469e9085f0cc340e9598434a0aa5f81_c00442,Black-Capped Chickadee
2469e9085f0cc340e9598434a0aa5f81_c00443,Black-Capped Chickadee
2469e9085f0cc340e9598434a0aa5f81_c00444,Black-Capped Chickadee
2469e9085f0cc340e9598434a0aa5f81_c00445,Black-Capped Chickadee
2469e9085f0cc340e9598434a0aa5f81_c00446,Black-Capped Chickadee
2469e9085f0cc340e9598434a0aa5f81_c00447,Black-Capped Chickadee
2469e9085f0cc340e9598434a0aa5f81_c00448,Black-Capped Chickadee
2469e9085f0cc340e9598434a0aa5f81_c00449,Black-Capped Chickadee
2469e9085f0cc340e9598434a0aa5f81_c00450,Black-Capped Chickadee
2562a205f5adc1a4f4f985d0caa47b51_c00451,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00452,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00453,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00454,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00455,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00456,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00457,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00458,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00459,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00460,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00461,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00462,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00463,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00464,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00465,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00466,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00467,Dark-Eyed Junco
2562a205f5adc1a4f4f985d0caa47b51_c00468,Dark-Eyed Junco
272129f7ae304886f7bdc6366552ae36_c00469,Dark-Eyed Junco
272129f7ae304886f7bdc6366552ae36_c00470,Dark-Eyed Junco
272129f7ae304886f7bdc6366552ae36_c00471,Dark-Eyed Junco
276716b1ec29882375e8565b67d27aff_c00472,Black-Capped Chickadee
276716b1ec29882375e8565b67d27aff_c00473,Black-Capped Chickadee
276716b1ec29882375e8565b67d27aff_c00474,Black-Capped Chickadee
276716b1ec29882375e8565b67d27aff_c00475,Black-Capped Chickadee
276716b1ec29882375e8565b67d27aff_c00476,Black-Capped Chickadee
276716b1ec29882375e8565b67d27aff_c00477,Black-Capped Chickadee
276716b1ec29882375e8565b67d27aff_c00478,Black-Capped Chickadee
276b98886355c364b8451d1a1631c364_c00479,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00480,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00481,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00482,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00483,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00484,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00485,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00486,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00487,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00488,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00489,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00490,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00491,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00492,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00493,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00494,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00495,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00496,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00497,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00498,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00499,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00500,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00501,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00502,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00503,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00504,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00505,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00506,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00507,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00508,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00509,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00510,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00511,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00512,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00513,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00514,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00515,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00516,Dark-Eyed Junco
276b98886355c364b8451d1a1631c364_c00517,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00518,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00519,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00520,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00521,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00522,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00523,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00524,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00525,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00526,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00527,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00528,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00529,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00530,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00531,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00532,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00533,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00534,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00535,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00536,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00537,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00538,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00539,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00540,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00541,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00542,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00543,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00544,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00545,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00546,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00547,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00548,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00549,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00550,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00551,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00552,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00553,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00554,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00555,Dark-Eyed Junco
276f84c16208de280021c517375a175d_c00556,Dark-Eyed Junco
27d7b7f0a9c57db168d00ce3b80a7b34_c00557,Black-Capped Chickadee
27d7b7f0a9c57db168d00ce3b80a7b34_c00558,Black-Capped Chickadee
27d7b7f0a9c57db168d00ce3b80a7b34_c00559,Black-Capped Chickadee
27d7b7f0a9c57db168d00ce3b80a7b34_c00560,Black-Capped Chickadee
27ee27444f8880c4e8bae3c3ddf32e9c_c00561,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00562,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00563,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00564,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00565,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00566,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00567,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00568,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00569,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00570,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00571,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00572,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00573,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00574,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00575,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00576,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00577,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00578,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00579,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00580,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00581,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00582,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00583,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00584,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00585,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00586,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00587,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00588,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00589,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00590,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00591,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00592,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00593,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00594,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00595,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00596,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00597,Dark-Eyed Junco
27ee27444f8880c4e8bae3c3ddf32e9c_c00598,Dark-Eyed Junco
295aa3d846d1a47c1af8209d5ac36852_c00599,Black-Capped Chickadee
295aa3d846d1a47c1af8209d5ac36852_c00600,Black-Capped Chickadee
295aa3d846d1a47c1af8209d5ac36852_c00601,Black-Capped Chickadee
295aa3d846d1a47c1af8209d5ac36852_c00602,Black-Capped Chickadee
2a79f60b4413fc44854f6962a0f03bf4_c00603,Black-Capped Chickadee
2a79f60b4413fc44854f6962a0f03bf4_c00604,Black-Capped Chickadee
2a79f60b4413fc44854f6962a0f03bf4_c00605,Black-Capped Chickadee
2a79f60b4413fc44854f6962a0f03bf4_c00606,Black-Capped Chickadee
2a79f60b4413fc44854f6962a0f03bf4_c00607,Black-Capped Chickadee
2a79f60b4413fc44854f6962a0f03bf4_c00608,Black-Capped Chickadee
2ac1a74368b5fd37284126341a9df514_c00609,Black-Capped Chickadee
2ac1a74368b5fd37284126341a9df514_c00610,Black-Capped Chickadee
2ac1a74368b5fd37284126341a9df514_c00611,Black-Capped Chickadee
2b92e24260bb2c221ac93e088b9a61e7_c00612,Dark-Eyed Junco
2b92e24260bb2c221ac93e088b9a61e7_c00613,Dark-Eyed Junco
2b92e24260bb2c221ac93e088b9a61e7_c00614,Dark-Eyed Junco
2b92e24260bb2c221ac93e088b9a61e7_c00615,Dark-Eyed Junco
2b92e24260bb2c221ac93e088b9a61e7_c00616,Dark-Eyed Junco
2b92e24260bb2c221ac93e088b9a61e7_c00617,Dark-Eyed Junco
2b92e24260bb2c221ac93e088b9a61e7_c00618,Dark-Eyed Junco
2b92e24260bb2c221ac93e088b9a61e7_c00619,Dark-Eyed Junco
2b92e24260bb2c221ac93e088b9a61e7_c00620,Dark-Eyed Junco
2b92e24260bb2c221ac93e088b9a61e7_c00621,Dark-Eyed Junco
2b92e24260bb2c221ac93e088b9a61e7_c00622,Dark-Eyed Junco
2b92e24260bb2c221ac93e088b9a61e7_c00623,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00624,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00625,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00626,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00627,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00628,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00629,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00630,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00631,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00632,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00633,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00634,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00635,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00636,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00637,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00638,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00639,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00640,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00641,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00642,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00643,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00644,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00645,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00646,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00647,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00648,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00649,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00650,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00651,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00652,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00653,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00654,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00655,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00656,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00657,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00658,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00659,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00660,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00661,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00662,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00663,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00664,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00665,Dark-Eyed Junco
2baa35cf3cf937ede9fb64228f6883ec_c00666,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00667,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00668,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00669,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00670,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00671,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00672,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00673,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00674,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00675,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00676,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00677,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00678,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00679,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00680,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00681,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00682,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00683,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00684,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00685,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00686,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00687,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00688,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00689,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00690,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00691,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00692,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00693,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00694,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00695,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00696,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00697,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00698,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00699,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00700,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00701,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00702,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00703,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00704,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00705,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00706,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00707,Dark-Eyed Junco
2d304b8ca6d4cde682e3803790969183_c00708,Dark-Eyed Junco
2d4ec16a4b86c9cb194549feb4422746_c00709,Dark-Eyed Junco
2d4ec16a4b86c9cb194549feb4422746_c00710,Dark-Eyed Junco
2d4ec16a4b86c9cb194549feb4422746_c00711,Dark-Eyed Junco
2d4ec16a4b86c9cb194549feb4422746_c00712,Dark-Eyed Junco
2d4ec16a4b86c9cb194549feb4422746_c00713,Dark-Eyed Junco
2d4ec16a4b86c9cb194549feb4422746_c00714,Dark-Eyed Junco
2d4ec16a4b86c9cb194549feb4422746_c00715,Dark-Eyed Junco
2d4ec16a4b86c9cb194549feb4422746_c00716,Dark-Eyed Junco
2d4ec16a4b86c9cb194549feb4422746_c00717,Dark-Eyed Junco
2d4ec16a4b86c9cb194549feb4422746_c00718,Dark-Eyed Junco
2d7bbe05e4cfef72f93440155fdfbd11_c00719,Black-Capped Chickadee
2d7bbe05e4cfef72f93440155fdfbd11_c00720,Black-Capped Chickadee
2d7bbe05e4cfef72f93440155fdfbd11_c00721,Black-Capped Chickadee
2e591af106bc8f9ea439017993c29aa6_c00722,Black-Capped Chickadee
2e591af106bc8f9ea439017993c29aa6_c00723,Chickadee
2ee1db592f0cb9f02609b4319ed4d392_c00724,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00725,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00726,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00727,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00728,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00729,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00730,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00731,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00732,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00733,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00734,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00735,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00736,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00737,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00738,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00739,Dark-Eyed Junco
2ee1db592f0cb9f02609b4319ed4d392_c00740,Dark-Eyed Junco
