session_id,video_id,crop_ids,species
session_00066,2293e4cc4dc8e55a7c83acf164f1ad80,"2293e4cc4dc8e55a7c83acf164f1ad80_c00415,2293e4cc4dc8e55a7c83acf164f1ad80_c00416,2293e4cc4dc8e55a7c83acf164f1ad80_c00417,2293e4cc4dc8e55a7c83acf164f1ad80_c00418,2293e4cc4dc8e55a7c83acf164f1ad80_c00419,2293e4cc4dc8e55a7c83acf164f1ad80_c00420,2293e4cc4dc8e55a7c83acf164f1ad80_c00421,2293e4cc4dc8e55a7c83acf164f1ad80_c00422,2293e4cc4dc8e55a7c83acf164f1ad80_c00423,2293e4cc4dc8e55a7c83acf164f1ad80_c00424,2293e4cc4dc8e55a7c83acf164f1ad80_c00425,2293e4cc4dc8e55a7c83acf164f1ad80_c00426,2293e4cc4dc8e55a7c83acf164f1ad80_c00428,2293e4cc4dc8e55a7c83acf164f1ad80_c00429,2293e4cc4dc8e55a7c83acf164f1ad80_c00430,2293e4cc4dc8e55a7c83acf164f1ad80_c00432,2293e4cc4dc8e55a7c83acf164f1ad80_c00434",Dark-Eyed Junco
session_00067,2293e4cc4dc8e55a7c83acf164f1ad80,2293e4cc4dc8e55a7c83acf164f1ad80_c00431,Dark-Eyed Junco
session_00068,2293e4cc4dc8e55a7c83acf164f1ad80,2293e4cc4dc8e55a7c83acf164f1ad80_c00433,Dark-Eyed Junco
session_00069,2293e4cc4dc8e55a7c83acf164f1ad80,2293e4cc4dc8e55a7c83acf164f1ad80_c00427,Dark-Eyed Junco
session_00070,22d6c604a0581584822edd8c33728b04,"22d6c604a0581584822edd8c33728b04_c00435,22d6c604a0581584822edd8c33728b04_c00437,22d6c604a0581584822edd8c33728b04_c00438",Black-Capped Chickadee
session_00071,22d6c604a0581584822edd8c33728b04,22d6c604a0581584822edd8c33728b04_c00436,Black-Capped Chickadee
session_00072,2375e3bf48e7eaee9f607514cb586484,"2375e3bf48e7eaee9f607514cb586484_c00439,2375e3bf48e7eaee9f607514cb586484_c00440",Black-Capped Chickadee
session_00073,2469e9085f0cc340e9598434a0aa5f81,"2469e9085f0cc340e9598434a0aa5f81_c00441,2469e9085f0cc340e9598434a0aa5f81_c00442",Chickadee
session_00074,2469e9085f0cc340e9598434a0aa5f81,"2469e9085f0cc340e9598434a0aa5f81_c00446,2469e9085f0cc340e9598434a0aa5f81_c00447",Black-Capped Chickadee
session_00075,2469e9085f0cc340e9598434a0aa5f81,"2469e9085f0cc340e9598434a0aa5f81_c00443,2469e9085f0cc340e9598434a0aa5f81_c00444,2469e9085f0cc340e9598434a0aa5f81_c00445,2469e9085f0cc340e9598434a0aa5f81_c00448,2469e9085f0cc340e9598434a0aa5f81_c00449",Black-Capped Chickadee
session_00076,2469e9085f0cc340e9598434a0aa5f81,2469e9085f0cc340e9598434a0aa5f81_c00450,Black-Capped Chickadee
session_00077,2562a205f5adc1a4f4f985d0caa47b51,"2562a205f5adc1a4f4f985d0caa47b51_c00451,2562a205f5adc1a4f4f985d0caa47b51_c00452,2562a205f5adc1a4f4f985d0caa47b51_c00453,2562a205f5adc1a4f4f985d0caa47b51_c00454,2562a205f5adc1a4f4f985d0caa47b51_c00455,2562a205f5adc1a4f4f985d0caa47b51_c00456,2562a205f5adc1a4f4f985d0caa47b51_c00457,2562a205f5adc1a4f4f985d0caa47b51_c00458,2562a205f5adc1a4f4f985d0caa47b51_c00459,2562a205f5adc1a4f4f985d0caa47b51_c00460,2562a205f5adc1a4f4f985d0caa47b51_c00461,2562a205f5adc1a4f4f985d0caa47b51_c00462,2562a205f5adc1a4f4f985d0caa47b51_c00463,2562a205f5adc1a4f4f985d0caa47b51_c00464,2562a205f5adc1a4f4f985d0caa47b51_c00465,2562a205f5adc1a4f4f985d0caa47b51_c00466,2562a205f5adc1a4f4f985d0caa47b51_c00467,2562a205f5adc1a4f4f985d0caa47b51_c00468",Dark-Eyed Junco
session_00078,272129f7ae304886f7bdc6366552ae36,"272129f7ae304886f7bdc6366552ae36_c00469,272129f7ae304886f7bdc6366552ae36_c00470",Dark-Eyed Junco
session_00079,272129f7ae304886f7bdc6366552ae36,272129f7ae304886f7bdc6366552ae36_c00471,Dark-Eyed Junco
session_00080,276716b1ec29882375e8565b67d27aff,"276716b1ec29882375e8565b67d27aff_c00472,276716b1ec29882375e8565b67d27aff_c00473,276716b1ec29882375e8565b67d27aff_c00474,276716b1ec29882375e8565b67d27aff_c00475,276716b1ec29882375e8565b67d27aff_c00476,276716b1ec29882375e8565b67d27aff_c00477",Black-Capped Chickadee
session_00081,276716b1ec29882375e8565b67d27aff,276716b1ec29882375e8565b67d27aff_c00478,Black-Capped Chickadee
session_00082,276b98886355c364b8451d1a1631c364,"276b98886355c364b8451d1a1631c364_c00479,276b98886355c364b8451d1a1631c364_c00482,276b98886355c364b8451d1a1631c364_c00483,276b98886355c364b8451d1a1631c364_c00484,276b98886355c364b8451d1a1631c364_c00485,276b98886355c364b8451d1a1631c364_c00486,276b98886355c364b8451d1a1631c364_c00489,276b98886355c364b8451d1a1631c364_c00491,276b98886355c364b8451d1a1631c364_c00492,276b98886355c364b8451d1a1631c364_c00493,276b98886355c364b8451d1a1631c364_c00494,276b98886355c364b8451d1a1631c364_c00495,276b98886355c364b8451d1a1631c364_c00496,276b98886355c364b8451d1a1631c364_c00497,276b98886355c364b8451d1a1631c364_c00498,276b98886355c364b8451d1a1631c364_c00502,276b98886355c364b8451d1a1631c364_c00505,276b98886355c364b8451d1a1631c364_c00506,276b98886355c364b8451d1a1631c364_c00507,276b98886355c364b8451d1a1631c364_c00508,276b98886355c364b8451d1a1631c364_c00509,276b98886355c364b8451d1a1631c364_c00510,276b98886355c364b8451d1a1631c364_c00511,276b98886355c364b8451d1a1631c364_c00514,276b98886355c364b8451d1a1631c364_c00515",Dark-Eyed Junco
session_00083,276b98886355c364b8451d1a1631c364,"276b98886355c364b8451d1a1631c364_c00487,276b98886355c364b8451d1a1631c364_c00488,276b98886355c364b8451d1a1631c364_c00490,276b98886355c364b8451d1a1631c364_c00500,276b98886355c364b8451d1a1631c364_c00503,276b98886355c364b8451d1a1631c364_c00504,276b98886355c364b8451d1a1631c364_c00512,276b98886355c364b8451d1a1631c364_c00513,276b98886355c364b8451d1a1631c364_c00516,276b98886355c364b8451d1a1631c364_c00517",Dark-Eyed Junco
session_00084,276b98886355c364b8451d1a1631c364,276b98886355c364b8451d1a1631c364_c00480,Dark-Eyed Junco
session_00085,276b98886355c364b8451d1a1631c364,"276b98886355c364b8451d1a1631c364_c00481,276b98886355c364b8451d1a1631c364_c00501",Dark-Eyed Junco
session_00086,276b98886355c364b8451d1a1631c364,276b98886355c364b8451d1a1631c364_c00499,Dark-Eyed Junco
session_00087,276f84c16208de280021c517375a175d,"276f84c16208de280021c517375a175d_c00518,276f84c16208de280021c517375a175d_c00519,276f84c16208de280021c517375a175d_c00520,276f84c16208de280021c517375a175d_c00521,276f84c16208de280021c517375a175d_c00522,276f84c16208de280021c517375a175d_c00523,276f84c16208de280021c517375a175d_c00524,276f84c16208de280021c517375a175d_c00525,276f84c16208de280021c517375a175d_c00526,276f84c16208de280021c517375a175d_c00527,276f84c16208de280021c517375a175d_c00528,276f84c16208de280021c517375a175d_c00529,276f84c16208de280021c517375a175d_c00530",Dark-Eyed Junco
session_00088,276f84c16208de280021c517375a175d,"276f84c16208de280021c517375a175d_c00531,276f84c16208de280021c517375a175d_c00532,276f84c16208de280021c517375a175d_c00533,276f84c16208de280021c517375a175d_c00534,276f84c16208de280021c517375a175d_c00535,276f84c16208de280021c517375a175d_c00536,276f84c16208de280021c517375a175d_c00537,276f84c16208de280021c517375a175d_c00538,276f84c16208de280021c517375a175d_c00539,276f84c16208de280021c517375a175d_c00540,276f84c16208de280021c517375a175d_c00541,276f84c16208de280021c517375a175d_c00542,276f84c16208de280021c517375a175d_c00543,276f84c16208de280021c517375a175d_c00544,276f84c16208de280021c517375a175d_c00545,276f84c16208de280021c517375a175d_c00546,276f84c16208de280021c517375a175d_c00547,276f84c16208de280021c517375a175d_c00548,276f84c16208de280021c517375a175d_c00549,276f84c16208de280021c517375a175d_c00550,276f84c16208de280021c517375a175d_c00551,276f84c16208de280021c517375a175d_c00552,276f84c16208de280021c517375a175d_c00553,276f84c16208de280021c517375a175d_c00554,276f84c16208de280021c517375a175d_c00555,276f84c16208de280021c517375a175d_c00556",Dark-Eyed Junco
session_00089,27d7b7f0a9c57db168d00ce3b80a7b34,"27d7b7f0a9c57db168d00ce3b80a7b34_c00557,27d7b7f0a9c57db168d00ce3b80a7b34_c00560",Black-Capped Chickadee
session_00090,27d7b7f0a9c57db168d00ce3b80a7b34,27d7b7f0a9c57db168d00ce3b80a7b34_c00558,Black-Capped Chickadee
session_00091,27d7b7f0a9c57db168d00ce3b80a7b34,27d7b7f0a9c57db168d00ce3b80a7b34_c00559,Black-Capped Chickadee
session_00092,27ee27444f8880c4e8bae3c3ddf32e9c,"27ee27444f8880c4e8bae3c3ddf32e9c_c00561,27ee27444f8880c4e8bae3c3ddf32e9c_c00562,27ee27444f8880c4e8bae3c3ddf32e9c_c00563,27ee27444f8880c4e8bae3c3ddf32e9c_c00564,27ee27444f8880c4e8bae3c3ddf32e9c_c00565,27ee27444f8880c4e8bae3c3ddf32e9c_c00566,27ee27444f8880c4e8bae3c3ddf32e9c_c00567,27ee27444f8880c4e8bae3c3ddf32e9c_c00568,27ee27444f8880c4e8bae3c3ddf32e9c_c00569,27ee27444f8880c4e8bae3c3ddf32e9c_c00573,27ee27444f8880c4e8bae3c3ddf32e9c_c00574,27ee27444f8880c4e8bae3c3ddf32e9c_c00575,27ee27444f8880c4e8bae3c3ddf32e9c_c00576,27ee27444f8880c4e8bae3c3ddf32e9c_c00577,27ee27444f8880c4e8bae3c3ddf32e9c_c00578,27ee27444f8880c4e8bae3c3ddf32e9c_c00579,27ee27444f8880c4e8bae3c3ddf32e9c_c00580,27ee27444f8880c4e8bae3c3ddf32e9c_c00581,27ee27444f8880c4e8bae3c3ddf32e9c_c00583,27ee27444f8880c4e8bae3c3ddf32e9c_c00584,27ee27444f8880c4e8bae3c3ddf32e9c_c00587,27ee27444f8880c4e8bae3c3ddf32e9c_c00588,27ee27444f8880c4e8bae3c3ddf32e9c_c00589,27ee27444f8880c4e8bae3c3ddf32e9c_c00590,27ee27444f8880c4e8bae3c3ddf32e9c_c00591,27ee27444f8880c4e8bae3c3ddf32e9c_c00592,27ee27444f8880c4e8bae3c3ddf32e9c_c00594,27ee27444f8880c4e8bae3c3ddf32e9c_c00595,27ee27444f8880c4e8bae3c3ddf32e9c_c00596,27ee27444f8880c4e8bae3c3ddf32e9c_c00597",Dark-Eyed Junco
session_00093,27ee27444f8880c4e8bae3c3ddf32e9c,"27ee27444f8880c4e8bae3c3ddf32e9c_c00571,27ee27444f8880c4e8bae3c3ddf32e9c_c00572",Dark-Eyed Junco
session_00094,27ee27444f8880c4e8bae3c3ddf32e9c,"27ee27444f8880c4e8bae3c3ddf32e9c_c00582,27ee27444f8880c4e8bae3c3ddf32e9c_c00585,27ee27444f8880c4e8bae3c3ddf32e9c_c00586,27ee27444f8880c4e8bae3c3ddf32e9c_c00593,27ee27444f8880c4e8bae3c3ddf32e9c_c00598",Dark-Eyed Junco
session_00095,27ee27444f8880c4e8bae3c3ddf32e9c,27ee27444f8880c4e8bae3c3ddf32e9c_c00570,Dark-Eyed Junco
session_00096,295aa3d846d1a47c1af8209d5ac36852,"295aa3d846d1a47c1af8209d5ac36852_c00599,295aa3d846d1a47c1af8209d5ac36852_c00600,295aa3d846d1a47c1af8209d5ac36852_c00601",Black-Capped Chickadee
session_00097,295aa3d846d1a47c1af8209d5ac36852,295aa3d846d1a47c1af8209d5ac36852_c00602,Black-Capped Chickadee
session_00098,2a79f60b4413fc44854f6962a0f03bf4,"2a79f60b4413fc44854f6962a0f03bf4_c00603,2a79f60b4413fc44854f6962a0f03bf4_c00604,2a79f60b4413fc44854f6962a0f03bf4_c00605,2a79f60b4413fc44854f6962a0f03bf4_c00606,2a79f60b4413fc44854f6962a0f03bf4_c00607,2a79f60b4413fc44854f6962a0f03bf4_c00608",Black-Capped Chickadee
session_00099,2ac1a74368b5fd37284126341a9df514,"2ac1a74368b5fd37284126341a9df514_c00609,2ac1a74368b5fd37284126341a9df514_c00611",Black-Capped Chickadee
session_00100,2ac1a74368b5fd37284126341a9df514,2ac1a74368b5fd37284126341a9df514_c00610,Black-Capped Chickadee
session_00101,2b92e24260bb2c221ac93e088b9a61e7,"2b92e24260bb2c221ac93e088b9a61e7_c00617,2b92e24260bb2c221ac93e088b9a61e7_c00618,2b92e24260bb2c221ac93e088b9a61e7_c00619,2b92e24260bb2c221ac93e088b9a61e7_c00621,2b92e24260bb2c221ac93e088b9a61e7_c00622",Dark-Eyed Junco
session_00102,2b92e24260bb2c221ac93e088b9a61e7,"2b92e24260bb2c221ac93e088b9a61e7_c00615,2b92e24260bb2c221ac93e088b9a61e7_c00620,2b92e24260bb2c221ac93e088b9a61e7_c00623",Dark-Eyed Junco
session_00103,2b92e24260bb2c221ac93e088b9a61e7,"2b92e24260bb2c221ac93e088b9a61e7_c00612,2b92e24260bb2c221ac93e088b9a61e7_c00613,2b92e24260bb2c221ac93e088b9a61e7_c00614,2b92e24260bb2c221ac93e088b9a61e7_c00616",Dark-Eyed Junco
session_00104,2baa35cf3cf937ede9fb64228f6883ec,"2baa35cf3cf937ede9fb64228f6883ec_c00625,2baa35cf3cf937ede9fb64228f6883ec_c00626,2baa35cf3cf937ede9fb64228f6883ec_c00627,2baa35cf3cf937ede9fb64228f6883ec_c00628,2baa35cf3cf937ede9fb64228f6883ec_c00630,2baa35cf3cf937ede9fb64228f6883ec_c00631,2baa35cf3cf937ede9fb64228f6883ec_c00632,2baa35cf3cf937ede9fb64228f6883ec_c00633,2baa35cf3cf937ede9fb64228f6883ec_c00634,2baa35cf3cf937ede9fb64228f6883ec_c00635,2baa35cf3cf937ede9fb64228f6883ec_c00636,2baa35cf3cf937ede9fb64228f6883ec_c00637,2baa35cf3cf937ede9fb64228f6883ec_c00638,2baa35cf3cf937ede9fb64228f6883ec_c00639,2baa35cf3cf937ede9fb64228f6883ec_c00640,2baa35cf3cf937ede9fb64228f6883ec_c00641,2baa35cf3cf937ede9fb64228f6883ec_c00642,2baa35cf3cf937ede9fb64228f6883ec_c00643,2baa35cf3cf937ede9fb64228f6883ec_c00644,2baa35cf3cf937ede9fb64228f6883ec_c00645,2baa35cf3cf937ede9fb64228f6883ec_c00646,2baa35cf3cf937ede9fb64228f6883ec_c00647,2baa35cf3cf937ede9fb64228f6883ec_c00648,2baa35cf3cf937ede9fb64228f6883ec_c00650,2baa35cf3cf937ede9fb64228f6883ec_c00651,2baa35cf3cf937ede9fb64228f6883ec_c00652,2baa35cf3cf937ede9fb64228f6883ec_c00653,2baa35cf3cf937ede9fb64228f6883ec_c00655,2baa35cf3cf937ede9fb64228f6883ec_c00656,2baa35cf3cf937ede9fb64228f6883ec_c00657,2baa35cf3cf937ede9fb64228f6883ec_c00658,2baa35cf3cf937ede9fb64228f6883ec_c00659,2baa35cf3cf937ede9fb64228f6883ec_c00660,2baa35cf3cf937ede9fb64228f6883ec_c00662,2baa35cf3cf937ede9fb64228f6883ec_c00663,2baa35cf3cf937ede9fb64228f6883ec_c00664,2baa35cf3cf937ede9fb64228f6883ec_c00665,2baa35cf3cf937ede9fb64228f6883ec_c00666",Dark-Eyed Junco
session_00105,2baa35cf3cf937ede9fb64228f6883ec,"2baa35cf3cf937ede9fb64228f6883ec_c00624,2baa35cf3cf937ede9fb64228f6883ec_c00649,2baa35cf3cf937ede9fb64228f6883ec_c00661",Dark-Eyed Junco
session_00106,2baa35cf3cf937ede9fb64228f6883ec,"2baa35cf3cf937ede9fb64228f6883ec_c00629,2baa35cf3cf937ede9fb64228f6883ec_c00654",Dark-Eyed Junco
session_00107,2d304b8ca6d4cde682e3803790969183,"2d304b8ca6d4cde682e3803790969183_c00677,2d304b8ca6d4cde682e3803790969183_c00683,2d304b8ca6d4cde682e3803790969183_c00684,2d304b8ca6d4cde682e3803790969183_c00703,2d304b8ca6d4cde682e3803790969183_c00707",Dark-Eyed Junco
session_00108,2d304b8ca6d4cde682e3803790969183,"2d304b8ca6d4cde682e3803790969183_c00671,2d304b8ca6d4cde682e3803790969183_c00672,2d304b8ca6d4cde682e3803790969183_c00673,2d304b8ca6d4cde682e3803790969183_c00674,2d304b8ca6d4cde682e3803790969183_c00675,2d304b8ca6d4cde682e3803790969183_c00676",Dark-Eyed Junco
session_00109,2d304b8ca6d4cde682e3803790969183,"2d304b8ca6d4cde682e3803790969183_c00667,2d304b8ca6d4cde682e3803790969183_c00668,2d304b8ca6d4cde682e3803790969183_c00669,2d304b8ca6d4cde682e3803790969183_c00670,2d304b8ca6d4cde682e3803790969183_c00678,2d304b8ca6d4cde682e3803790969183_c00679,2d304b8ca6d4cde682e3803790969183_c00680,2d304b8ca6d4cde682e3803790969183_c00681,2d304b8ca6d4cde682e3803790969183_c00682,2d304b8ca6d4cde682e3803790969183_c00685,2d304b8ca6d4cde682e3803790969183_c00686,2d304b8ca6d4cde682e3803790969183_c00687,2d304b8ca6d4cde682e3803790969183_c00688,2d304b8ca6d4cde682e3803790969183_c00689,2d304b8ca6d4cde682e3803790969183_c00690,2d304b8ca6d4cde682e3803790969183_c00691,2d304b8ca6d4cde682e3803790969183_c00692,2d304b8ca6d4cde682e3803790969183_c00693,2d304b8ca6d4cde682e3803790969183_c00694,2d304b8ca6d4cde682e3803790969183_c00695,2d304b8ca6d4cde682e3803790969183_c00696,2d304b8ca6d4cde682e3803790969183_c00697,2d304b8ca6d4cde682e3803790969183_c00698,2d304b8ca6d4cde682e3803790969183_c00699,2d304b8ca6d4cde682e3803790969183_c00701,2d304b8ca6d4cde682e3803790969183_c00702,2d304b8ca6d4cde682e3803790969183_c00704,2d304b8ca6d4cde682e3803790969183_c00705,2d304b8ca6d4cde682e3803790969183_c00706,2d304b8ca6d4cde682e3803790969183_c00708",Dark-Eyed Junco
session_00110,2d304b8ca6d4cde682e3803790969183,2d304b8ca6d4cde682e3803790969183_c00700,Dark-Eyed Junco
session_00111,2d4ec16a4b86c9cb194549feb4422746,"2d4ec16a4b86c9cb194549feb4422746_c00709,2d4ec16a4b86c9cb194549feb4422746_c00710,2d4ec16a4b86c9cb194549feb4422746_c00711,2d4ec16a4b86c9cb194549feb4422746_c00712,2d4ec16a4b86c9cb194549feb4422746_c00713,2d4ec16a4b86c9cb194549feb4422746_c00718",Dark-Eyed Junco
session_00112,2d4ec16a4b86c9cb194549feb4422746,2d4ec16a4b86c9cb194549feb4422746_c00717,Dark-Eyed Junco
session_00113,2d4ec16a4b86c9cb194549feb4422746,"2d4ec16a4b86c9cb194549feb4422746_c00714,2d4ec16a4b86c9cb194549feb4422746_c00715",Dark-Eyed Junco
session_00114,2d4ec16a4b86c9cb194549feb4422746,2d4ec16a4b86c9cb194549feb4422746_c00716,Dark-Eyed Junco
session_00115,2d7bbe05e4cfef72f93440155fdfbd11,"2d7bbe05e4cfef72f93440155fdfbd11_c00720,2d7bbe05e4cfef72f93440155fdfbd11_c00721",Black-Capped Chickadee
session_00116,2d7bbe05e4cfef72f93440155fdfbd11,2d7bbe05e4cfef72f93440155fdfbd11_c00719,Black-Capped Chickadee
session_00117,2e591af106bc8f9ea439017993c29aa6,2e591af106bc8f9ea439017993c29aa6_c00723,Chickadee
session_00118,2e591af106bc8f9ea439017993c29aa6,2e591af106bc8f9ea439017993c29aa6_c00722,Black-Capped Chickadee
session_00119,2ee1db592f0cb9f02609b4319ed4d392,"2ee1db592f0cb9f02609b4319ed4d392_c00754,2ee1db592f0cb9f02609b4319ed4d392_c00755,2ee1db592f0cb9f02609b4319ed4d392_c00756,2ee1db592f0cb9f02609b4319ed4d392_c00757,2ee1db592f0cb9f02609b4319ed4d392_c00758,2ee1db592f0cb9f02609b4319ed4d392_c00759,2ee1db592f0cb9f02609b4319ed4d392_c00760",Dark-Eyed Junco
session_00120,2ee1db592f0cb9f02609b4319ed4d392,"2ee1db592f0cb9f02609b4319ed4d392_c00739,2ee1db592f0cb9f02609b4319ed4d392_c00740,2ee1db592f0cb9f02609b4319ed4d392_c00741,2ee1db592f0cb9f02609b4319ed4d392_c00742,2ee1db592f0cb9f02609b4319ed4d392_c00743,2ee1db592f0cb9f02609b4319ed4d392_c00744,2ee1db592f0cb9f02609b4319ed4d392_c00745,2ee1db592f0cb9f02609b4319ed4d392_c00746,2ee1db592f0cb9f02609b4319ed4d392_c00747,2ee1db592f0cb9f02609b4319ed4d392_c00748,2ee1db592f0cb9f02609b4319ed4d392_c00749,2ee1db592f0cb9f02609b4319ed4d392_c00750,2ee1db592f0cb9f02609b4319ed4d392_c00751,2ee1db592f0cb9f02609b4319ed4d392_c00752,2ee1db592f0cb9f02609b4319ed4d392_c00753",Dark-Eyed Junco
session_00121,2ee1db592f0cb9f02609b4319ed4d392,2ee1db592f0cb9f02609b4319ed4d392_c00727,Dark-Eyed Junco
session_00122,2ee1db592f0cb9f02609b4319ed4d392,"2ee1db592f0cb9f02609b4319ed4d392_c00724,2ee1db592f0cb9f02609b4319ed4d392_c00725,2ee1db592f0cb9f02609b4319ed4d392_c00726,2ee1db592f0cb9f02609b4319ed4d392_c00728,2ee1db592f0cb9f02609b4319ed4d392_c00729,2ee1db592f0cb9f02609b4319ed4d392_c00730,2ee1db592f0cb9f02609b4319ed4d392_c00731,2ee1db592f0cb9f02609b4319ed4d392_c00732,2ee1db592f0cb9f02609b4319ed4d392_c00733,2ee1db592f0cb9f02609b4319ed4d392_c00734,2ee1db592f0cb9f02609b4319ed4d392_c00735,2ee1db592f0cb9f02609b4319ed4d392_c00736,2ee1db592f0cb9f02609b4319ed4d392_c00737,2ee1db592f0cb9f02609b4319ed4d392_c00738",Dark-Eyed Junco
session_00123,30a063cc9a830a80c62bdeaaf82d84a9,"30a063cc9a830a80c62bdeaaf82d84a9_c00762,30a063cc9a830a80c62bdeaaf82d84a9_c00763,30a063cc9a830a80c62bdeaaf82d84a9_c00764,30a063cc9a830a80c62bdeaaf82d84a9_c00765,30a063cc9a830a80c62bdeaaf82d84a9_c00766",Black-Capped Chickadee
session_00124,30a063cc9a830a80c62bdeaaf82d84a9,30a063cc9a830a80c62bdeaaf82d84a9_c00761,Black-Capped Chickadee
session_00125,30b348156f5f7992e16a22df7671440c,"30b348156f5f7992e16a22df7671440c_c00769,30b348156f5f7992e16a22df7671440c_c00770,30b348156f5f7992e16a22df7671440c_c00771,30b348156f5f7992e16a22df7671440c_c00772,30b348156f5f7992e16a22df7671440c_c00773,30b348156f5f7992e16a22df7671440c_c00774,30b348156f5f7992e16a22df7671440c_c00775",Dark-Eyed Junco
session_00126,30b348156f5f7992e16a22df7671440c,"30b348156f5f7992e16a22df7671440c_c00767,30b348156f5f7992e16a22df7671440c_c00768,30b348156f5f7992e16a22df7671440c_c00776,30b348156f5f7992e16a22df7671440c_c00777,30b348156f5f7992e16a22df7671440c_c00778,30b348156f5f7992e16a22df7671440c_c00779,30b348156f5f7992e16a22df7671440c_c00780,30b348156f5f7992e16a22df7671440c_c00781,30b348156f5f7992e16a22df7671440c_c00782,30b348156f5f7992e16a22df7671440c_c00783,30b348156f5f7992e16a22df7671440c_c00784,30b348156f5f7992e16a22df7671440c_c00785,30b348156f5f7992e16a22df7671440c_c00786,30b348156f5f7992e16a22df7671440c_c00787,30b348156f5f7992e16a22df7671440c_c00788",Dark-Eyed Junco
session_00127,3246d078ee772b542852cb17b10e0832,"3246d078ee772b542852cb17b10e0832_c00791,3246d078ee772b542852cb17b10e0832_c00792,3246d078ee772b542852cb17b10e0832_c00793,3246d078ee772b542852cb17b10e0832_c00794,3246d078ee772b542852cb17b10e0832_c00795,3246d078ee772b542852cb17b10e0832_c00796,3246d078ee772b542852cb17b10e0832_c00797,3246d078ee772b542852cb17b10e0832_c00798,3246d078ee772b542852cb17b10e0832_c00799,3246d078ee772b542852cb17b10e0832_c00800,3246d078ee772b542852cb17b10e0832_c00801,3246d078ee772b542852cb17b10e0832_c00802,3246d078ee772b542852cb17b10e0832_c00803,3246d078ee772b542852cb17b10e0832_c00804,3246d078ee772b542852cb17b10e0832_c00805,3246d078ee772b542852cb17b10e0832_c00806,3246d078ee772b542852cb17b10e0832_c00807,3246d078ee772b542852cb17b10e0832_c00808,3246d078ee772b542852cb17b10e0832_c00809,3246d078ee772b542852cb17b10e0832_c00810",Dark-Eyed Junco
session_00128,3246d078ee772b542852cb17b10e0832,3246d078ee772b542852cb17b10e0832_c00790,Dark-Eyed Junco
session_00129,3246d078ee772b542852cb17b10e0832,3246d078ee772b542852cb17b10e0832_c00789,Dark-Eyed Junco
session_00130,346dad971b113c46f2bc6cda9d6c8df5,"346dad971b113c46f2bc6cda9d6c8df5_c00811,346dad971b113c46f2bc6cda9d6c8df5_c00812,346dad971b113c46f2bc6cda9d6c8df5_c00813,346dad971b113c46f2bc6cda9d6c8df5_c00816,346dad971b113c46f2bc6cda9d6c8df5_c00820,346dad971b113c46f2bc6cda9d6c8df5_c00821,346dad971b113c46f2bc6cda9d6c8df5_c00822,346dad971b113c46f2bc6cda9d6c8df5_c00823,346dad971b113c46f2bc6cda9d6c8df5_c00824,346dad971b113c46f2bc6cda9d6c8df5_c00825",Dark-Eyed Junco
session_00131,346dad971b113c46f2bc6cda9d6c8df5,346dad971b113c46f2bc6cda9d6c8df5_c00817,Dark-Eyed Junco
session_00132,346dad971b113c46f2bc6cda9d6c8df5,"346dad971b113c46f2bc6cda9d6c8df5_c00814,346dad971b113c46f2bc6cda9d6c8df5_c00818,346dad971b113c46f2bc6cda9d6c8df5_c00819",Dark-Eyed Junco
session_00133,346dad971b113c46f2bc6cda9d6c8df5,346dad971b113c46f2bc6cda9d6c8df5_c00815,Dark-Eyed Junco
session_00134,39383f32d47c351a93fd24547da1dca3,"39383f32d47c351a93fd24547da1dca3_c00828,39383f32d47c351a93fd24547da1dca3_c00829,39383f32d47c351a93fd24547da1dca3_c00830,39383f32d47c351a93fd24547da1dca3_c00831,39383f32d47c351a93fd24547da1dca3_c00832,39383f32d47c351a93fd24547da1dca3_c00833,39383f32d47c351a93fd24547da1dca3_c00834,39383f32d47c351a93fd24547da1dca3_c00835,39383f32d47c351a93fd24547da1dca3_c00836,39383f32d47c351a93fd24547da1dca3_c00837,39383f32d47c351a93fd24547da1dca3_c00838,39383f32d47c351a93fd24547da1dca3_c00839,39383f32d47c351a93fd24547da1dca3_c00840,39383f32d47c351a93fd24547da1dca3_c00841,39383f32d47c351a93fd24547da1dca3_c00842,39383f32d47c351a93fd24547da1dca3_c00843,39383f32d47c351a93fd24547da1dca3_c00845,39383f32d47c351a93fd24547da1dca3_c00847",Golden-Crowned Sparrow
session_00135,39383f32d47c351a93fd24547da1dca3,39383f32d47c351a93fd24547da1dca3_c00827,Golden-Crowned Sparrow
session_00136,39383f32d47c351a93fd24547da1dca3,"39383f32d47c351a93fd24547da1dca3_c00844,39383f32d47c351a93fd24547da1dca3_c00846",Golden-Crowned Sparrow
session_00137,39383f32d47c351a93fd24547da1dca3,39383f32d47c351a93fd24547da1dca3_c00826,Golden-Crowned Sparrow
session_00138,3985f0a3fc1bbcf9ce71b23079594c8a,"3985f0a3fc1bbcf9ce71b23079594c8a_c00848,3985f0a3fc1bbcf9ce71b23079594c8a_c00849,3985f0a3fc1bbcf9ce71b23079594c8a_c00851,3985f0a3fc1bbcf9ce71b23079594c8a_c00852,3985f0a3fc1bbcf9ce71b23079594c8a_c00853,3985f0a3fc1bbcf9ce71b23079594c8a_c00854",Dark-Eyed Junco
